SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
,,150.0,2,0.349854227,8745.0,5,1,2,1,2.0
0.0,0.9999999,94.0,0,0.0,,2,0,0,0,
0.0,0.398786044,50.0,0,0.183609494,6697.5,6,0,0,0,2.0
0.0,0.559096846,49.0,0,1.016995751,6000.0,8,0,2,0,2.0
0.0,0.775510204,51.0,0,0.3917793,8100.0,7,0,3,0,1.0
0.0,0.010473795,70.0,0,0.484944078,5229.0,5,0,1,0,0.0
1.0,0.9999999,30.0,0,74.0,,0,0,0,0,0.0
0.0,1.245670651,74.0,0,0.300283651,11632.5,11,0,0,0,0.0
,,,1,1.395442852,4080.0,10,0,1,0,1.0
0.0,0.9999999,44.0,0,0.752301987,36000.0,11,0,5,0,0.0
0.0,0.052144389,63.0,0,0.180649462,15750.0,9,0,1,0,0.0
0.0,0.565843005,34.0,0,0.136543015,5700.0,9,0,0,0,0.0
0.0,0.126181463,35.0,0,0.574211741,5850.0,18,0,2,0,3.0
0.0,0.575475628,36.0,0,0.263065179,7662.0,6,0,0,0,0.0
0.0,0.9999999,66.0,1,0.358101135,2905.5,4,1,0,0,0.0
0.0,0.057049539,39.0,0,0.254713747,8749.5,8,0,1,0,2.0
0.0,0.200990429,45.0,0,1559.0,,5,0,1,0,0.0
0.0,0.574513284,69.0,0,3082.0,,13,0,1,0,
0.0,0.044782425,27.0,0,76.0,0.0,2,0,0,0,0.0
,,,0,0.031715976,6336.0,1,0,0,0,3.0
0.0,0.532011842,44.0,0,0.604643281,8850.0,14,0,1,0,2.0
0.0,0.615972526,42.0,0,0.273454952,8056.5,9,0,1,0,1.0
0.0,0.011223345,42.0,0,0.081639454,4500.0,4,0,0,0,0.0
,,,0,1456.0,,10,0,0,0,1.0
0.0,0.14253492,50.0,0,1782.0,,7,0,1,0,0.0
0.0,0.999332889,25.0,2,0.145795247,3280.5,6,0,0,0,0.0
0.0,0.242263458,47.0,0,1526.0,1.5,14,0,1,0,1.0
0.0,0.814460509,61.0,0,2215.0,0.0,9,0,0,0,2.0
0.0,0.0,50.0,0,0.18130803,14700.0,14,0,1,0,0.0
0.0,0.00352768,59.0,0,0.291505157,22830.0,9,0,2,0,1.0
0.0,22000.0,38.0,0,1.080020131,5959.5,7,0,2,0,3.0
0.0,0.9999999,43.0,1,0.900915903,1800.0,2,1,1,0,0.0
0.0,0.00329153,53.0,0,0.209717688,7809.0,2,0,1,0,0.0
0.0,0.0,58.0,0,0.241459757,9000.0,4,0,1,0,0.0
0.0,0.948010398,28.0,0,0.417401529,2550.0,6,0,0,0,0.0
0.0,0.26316952,69.0,0,1446.0,,6,0,1,0,0.0
1.0,0.794212219,53.0,0,0.433985839,3600.0,5,2,1,0,0.0
,,,0,0.104668528,23100.0,7,0,1,0,1.0
0.0,0.110386505,36.0,0,0.292035398,9999.0,6,0,1,0,0.0
0.0,0.026193418,78.0,0,0.196407879,7765.5,9,0,1,0,0.0
0.0,0.473438374,50.0,0,0.317188668,18054.0,6,0,2,0,0.0
0.0,0.106261364,53.0,0,0.460567429,12000.0,13,0,1,0,2.0
0.0,0.137561106,67.0,0,0.13989899,2968.5,4,0,0,0,0.0
1.0,0.89376715,63.0,1,1635.0,,2,2,1,3,0.0
0.0,0.054637814,83.0,0,0.01211754,4950.0,1,0,0,0,0.0
0.0,0.9999999,49.0,1,0.090073723,99900.0,8,0,1,0,3.0
0.0,0.153885264,35.0,0,0.531198582,11850.0,6,0,2,0,0.0
,,150.0,0,0.321893428,28233.0,5,0,2,0,2.0
0.0,0.003333248,72.0,0,0.945621751,3750.0,16,0,2,0,0.0
0.0,0.006671051,56.0,0,0.295139973,14412.0,16,0,2,0,1.0
0.0,0.518812324,49.0,0,0.40291177,8550.0,11,0,2,0,2.0
0.0,0.609055638,56.0,1,0.386899852,9090.0,4,0,2,0,1.0
0.0,0.120555025,64.0,0,0.275521541,12150.0,6,0,1,0,0.0
0.0,0.040177767,59.0,0,0.003332778,9000.0,2,0,0,0,0.0
0.0,0.664529838,82.0,1,0.653724379,9000.0,11,0,0,0,0.0
0.0,0.064835195,56.0,2,0.197624587,12249.0,10,0,1,0,0.0
,,,0,0.203908937,27474.0,17,0,1,1,3.0
1.0,0.242342832,53.0,0,0.365066876,15250.5,13,0,2,0,4.0
0.0,0.160288327,63.0,0,0.151761518,16050.0,7,0,2,0,1.0
0.0,0.216677672,32.0,0,0.189318726,4380.0,6,0,0,0,1.0
0.0,0.0,41.0,1,1648.0,,7,0,1,0,0.0
0.0,0.443944541,65.0,1,0.662545192,20743.5,19,0,3,0,1.0
0.0,0.071677893,66.0,0,0.082049792,15483.0,10,0,0,0,0.0
0.0,0.596042618,51.0,0,0.509932904,11400.0,8,0,2,0,2.0
0.0,0.9999999,31.0,0,0.377983064,3895.5,3,0,0,0,0.0
0.0,0.369610215,37.0,0,3287.0,,13,0,2,0,2.0
0.0,0.012561715,32.0,0,0.136271061,8100.0,8,0,0,0,0.0
,,150.0,0,0.39186572,6969.0,5,0,1,0,2.0
0.0,0.011262565,42.0,0,0.49590082,7500.0,10,0,1,0,2.0
0.0,0.010916485,75.0,0,113.0,,5,0,0,0,0.0
0.0,0.0,39.0,0,0.195527679,16500.0,6,0,2,0,2.0
0.0,0.143938104,58.0,0,0.58260206,3930.0,7,0,2,0,2.0
0.0,0.024958003,89.0,0,9.0,,2,0,0,0,0.0
,,150.0,0,0.422681092,22735.5,11,0,2,0,0.0
0.0,0.007001374,73.0,0,0.007364545,2850.0,12,0,0,0,0.0
0.0,0.9999999,21.0,98,0.0,,0,98,0,98,
0.0,0.000729433,63.0,0,1429.0,,18,0,1,0,0.0
0.0,0.444146833,51.0,0,0.390490075,13374.0,12,0,2,0,0.0
0.0,0.000249988,56.0,0,5751.0,,16,0,3,0,0.0
0.0,0.971929064,37.0,0,0.587934674,13500.0,19,0,2,0,4.0
0.0,0.011055404,44.0,0,0.241050853,9762.0,13,0,2,0,3.0
0.0,0.008345852,46.0,0,0.12371907,6000.0,13,0,1,0,1.0
0.0,0.9999999,61.0,0,5944.0,,6,0,2,0,0.0
0.0,0.795253796,62.0,2,1880.0,,14,1,0,0,0.0
0.0,0.23715616,72.0,0,0.329949875,23938.5,25,0,2,0,1.0
0.0,0.05111846,40.0,0,0.287579114,11374.5,9,0,1,0,1.0
,,,0,1189.0,,6,0,1,0,0.0
0.0,0.013650987,86.0,0,4.0,,2,0,0,0,
0.0,0.31555128,62.0,0,697.0,,8,0,0,0,0.0
0.0,0.660821412,57.0,0,0.615835777,5625.0,8,0,1,0,1.0
0.0,0.215421273,88.0,0,0.303262956,6250.5,5,0,1,0,0.0
0.0,0.027102089,46.0,0,0.280879954,28500.0,9,0,2,0,1.0
0.0,0.0,66.0,0,0.0,,3,0,0,0,0.0
0.0,0.270052198,45.0,0,0.249021143,24900.0,13,0,2,0,0.0
,,,0,0.105526243,5400.0,2,1,0,0,0.0
0.0,0.031039321,81.0,0,0.011836914,3420.0,3,0,0,0,0.0
0.0,0.165977203,49.0,0,0.487172706,5670.0,9,0,1,0,2.0
0.0,0.177512447,67.0,0,0.497113083,10650.0,25,0,3,0,1.0
0.0,0.006705751,69.0,0,0.166483063,10891.5,5,0,2,0,0.0
0.0,0.043102995,43.0,0,2810.0,,6,0,1,0,0.0
0.0,0.232688366,41.0,0,2186.0,0.0,5,0,1,0,0.0
0.0,0.004138572,42.0,1,2209.0,,20,0,1,0,3.0
0.0,0.021404605,34.0,0,0.571584401,16500.0,11,0,3,0,0.0
,,,3,0.389370933,5530.5,8,0,0,0,0.0
0.0,1.209302326,49.0,0,10.0,,1,0,0,0,0.0
0.0,0.006224589,69.0,0,0.253087493,8622.0,8,0,1,0,0.0
0.0,0.9999999,32.0,0,0.078588613,5610.0,1,0,0,0,0.0
0.0,0.048073798,74.0,0,0.071315372,6624.0,2,0,0,0,0.0
0.0,0.08423334,56.0,0,0.243399469,9600.0,14,0,1,0,1.0
0.0,0.519931802,67.0,0,0.261601456,3295.5,5,0,0,0,0.0
,,,0,0.15133438,4776.0,3,0,0,0,0.0
0.0,0.010199709,86.0,0,0.252279635,6907.5,11,0,1,0,0.0
0.0,0.611391151,79.0,0,0.420574337,4125.0,15,0,0,0,1.0
0.0,0.327198957,30.0,0,0.204819277,8091.0,3,0,0,0,2.0
0.0,0.079293011,69.0,0,0.203197868,2250.0,2,0,0,0,0.0
0.0,0.54102849,46.0,0,0.176260534,10500.0,8,0,1,0,4.0
0.0,0.229096363,34.0,0,0.054800575,13575.0,3,0,0,0,3.0
0.0,0.031093837,51.0,0,785.0,,3,0,1,0,0.0
0.0,0.164489534,48.0,0,0.625916544,11250.0,10,0,1,0,2.0
0.0,0.65391976,56.0,0,0.432160194,12358.5,11,0,2,0,0.0
0.0,0.116782278,44.0,0,2001.0,,13,0,1,1,1.0
,,,0,0.674358501,8124.0,14,0,3,0,2.0
0.0,0.085249728,34.0,0,0.627364028,11499.0,11,0,2,0,0.0
0.0,0.011423107,58.0,0,0.168232558,32248.5,13,0,2,0,2.0
0.0,0.007909158,89.0,0,0.000774144,7749.0,2,0,0,0,0.0
0.0,0.497635623,72.0,3,0.347034645,7662.0,14,0,1,1,0.0
0.0,0.086431075,68.0,0,207.0,,8,0,0,0,0.0
0.0,0.0,57.0,0,0.0,11851.5,3,0,0,0,0.0
0.0,0.616923765,40.0,0,43843.0,,14,0,1,0,0.0
0.0,0.10848192,61.0,0,0.751006711,2233.5,4,0,2,0,0.0
0.0,0.018892813,34.0,0,0.369651522,10200.0,8,0,2,0,0.0
0.0,0.069148271,63.0,0,0.321077246,9300.0,19,0,1,0,1.0
0.0,0.0,51.0,0,1579.0,,4,0,2,0,0.0
0.0,0.304303797,41.0,0,0.311334133,13749.0,10,0,2,0,2.0
0.0,0.035643078,27.0,0,0.368850492,6249.0,9,0,1,0,0.0
0.0,0.317771061,48.0,0,0.253143463,9900.0,17,0,1,0,1.0
0.0,0.230381322,47.0,0,2737.0,,9,0,3,0,0.0
0.0,0.854626002,61.0,0,0.821029828,9000.0,21,0,2,0,0.0
0.0,0.060791732,64.0,0,0.139513218,12879.0,8,0,1,0,0.0
0.0,0.9999999,28.0,0,0.221467391,4414.5,1,0,0,0,0.0
0.0,0.9999999,39.0,0,0.074168333,8250.0,3,1,0,0,1.0
,,,0,0.012158055,9375.0,6,0,0,0,1.0
0.0,0.394904204,32.0,0,4.884368308,2100.0,8,0,3,0,1.0
0.0,0.051881082,34.0,0,0.43091515,5850.0,7,0,1,0,3.0
0.0,0.569167476,29.0,0,0.453109378,7500.0,12,0,1,0,0.0
0.0,0.023861797,50.0,1,707.0,,17,0,0,0,0.0
0.0,0.059075408,72.0,0,0.422995781,9952.5,10,0,2,0,1.0
0.0,0.268150646,55.0,0,3406.0,,7,0,2,0,1.0
0.0,0.000384468,52.0,0,545.0,,5,0,0,0,0.0
0.0,0.9999999,23.0,0,0.0,,1,0,0,0,0.0
0.0,0.863470446,52.0,0,40.03096903,1500.0,10,0,0,0,0.0
0.0,0.9999999,26.0,0,0.13462669,2550.0,2,0,0,0,0.0
0.0,0.00819959,73.0,0,595.0,,2,0,1,0,0.0
0.0,0.04519774,65.0,0,0.33863112,5850.0,3,0,2,0,0.0
0.0,0.625696469,50.0,3,0.55618104,6660.0,12,0,2,0,2.0
0.0,0.123375325,43.0,0,0.397283531,7950.0,9,0,2,0,3.0
0.0,0.282494112,54.0,1,0.405708282,8565.0,20,0,2,0,0.0
0.0,0.348536115,68.0,0,0.221955609,7500.0,14,0,1,0,0.0
0.0,0.078515888,71.0,0,622.0,,4,0,0,0,0.0
0.0,0.366469275,33.0,0,0.038622129,4309.5,4,0,0,0,3.0
0.0,0.403305324,33.0,0,0.302261191,6499.5,7,0,2,0,2.0
0.0,0.538922156,38.0,1,0.108753316,7350.0,11,0,0,0,0.0
0.0,0.0,64.0,0,0.126830697,5119.5,8,0,0,0,1.0
0.0,0.140673621,52.0,0,0.293582493,18300.0,14,0,1,0,1.0
0.0,0.982144133,47.0,1,0.795074559,6637.5,9,0,2,0,3.0
0.0,0.006122044,68.0,0,0.382323535,7500.0,13,0,2,0,0.0
0.0,0.0,40.0,0,0.0,8700.0,2,0,0,0,0.0
,,,0,0.568848758,4650.0,10,0,2,0,1.0
,,,0,0.339732054,7500.0,8,0,1,0,0.0
0.0,0.402752981,85.0,0,0.181048174,16999.5,16,0,0,0,1.0
0.0,0.042149246,55.0,0,0.065189048,3450.0,11,0,0,0,0.0
0.0,0.749298602,66.0,0,1764.0,,5,0,1,0,0.0
,,,0,0.619147817,2850.0,10,0,0,0,1.0
0.0,0.04164546,74.0,0,0.249685195,8337.0,7,0,1,0,1.0
0.0,0.772287863,65.0,0,0.583640189,5701.5,13,0,2,0,1.0
0.0,0.009514332,74.0,0,0.125057683,3249.0,10,0,0,0,0.0
0.0,0.086398766,89.0,0,0.320081918,12450.0,10,0,1,0,1.0
0.0,0.158100873,57.0,0,0.214729911,12300.0,8,0,1,0,3.0
0.0,0.003389716,47.0,1,0.373207926,16425.0,15,0,2,0,1.0
0.0,0.015771753,46.0,0,0.188958122,10350.0,4,0,1,0,1.0
0.0,0.000699276,41.0,0,0.0,6874.5,4,0,0,0,0.0
,,,0,0.637470847,5787.0,8,0,1,0,1.0
0.0,0.841219201,60.0,0,0.867939229,11550.0,17,0,2,0,0.0
0.0,0.789012411,34.0,0,0.471173544,10249.5,11,0,2,0,1.0
0.0,0.021956507,52.0,0,0.355888551,6405.0,3,0,1,0,2.0
0.0,0.227237413,40.0,0,0.434094318,9000.0,7,0,2,0,1.0
0.0,0.971772304,32.0,1,0.481253605,7800.0,10,0,1,0,1.0
0.0,0.035262736,64.0,0,0.679288848,6495.0,15,0,1,0,0.0
0.0,0.025748713,51.0,0,0.070704185,10500.0,3,0,0,0,2.0
1.0,0.9999999,58.0,1,444.0,,1,2,1,0,0.0
0.0,0.532873356,68.0,0,0.098578492,4852.5,2,0,0,0,0.0
0.0,0.200305518,61.0,0,0.284171076,13606.5,19,0,2,0,1.0
,,,0,0.119063849,6600.0,4,1,0,2,2.0
0.0,0.9999999,27.0,0,0.0,,2,0,0,0,
0.0,0.000199987,67.0,0,686.0,,4,0,1,0,0.0
0.0,0.32135679,56.0,0,1249.0,,9,0,1,0,1.0
0.0,0.158936765,46.0,0,0.194805195,13050.0,11,0,2,0,1.0
0.0,0.893003344,48.0,0,0.295769079,15172.5,6,0,1,0,3.0
0.0,0.05968851,76.0,0,0.282181539,15648.0,20,0,2,0,0.0
0.0,0.093361904,39.0,0,0.023995201,7500.0,10,0,0,0,0.0
0.0,0.247048297,55.0,0,1.255310287,3600.0,15,0,1,0,1.0
0.0,0.218781219,25.0,0,0.123211814,6499.5,2,0,0,0,0.0
0.0,0.622399581,81.0,0,0.415411278,11250.0,10,0,1,0,0.0
0.0,0.083879064,46.0,0,0.052649117,4500.0,4,0,0,0,3.0
0.0,0.9999999,27.0,0,0.098644746,6750.0,3,0,0,0,0.0
0.0,0.28127187,49.0,0,1.022279349,5250.0,25,0,2,0,0.0
0.0,0.48166072,57.0,0,0.397631134,9750.0,8,0,1,0,0.0
0.0,0.017900987,82.0,0,0.009177319,4575.0,7,0,0,0,0.0
0.0,0.8995149,58.0,0,0.74285143,7500.0,5,1,1,0,1.0
0.0,0.0,29.0,0,0.416233507,3750.0,8,0,1,0,0.0
0.0,0.04330325,37.0,0,0.184763047,7500.0,10,0,1,0,2.0
0.0,0.9999999,29.0,1,0.0199984,18750.0,5,1,0,0,3.0
0.0,0.711791779,44.0,0,0.423144214,6000.0,6,0,1,0,1.0
0.0,0.051603301,69.0,1,0.48056311,9375.0,11,0,1,0,0.0
0.0,0.9999999,67.0,0,729.0,,2,0,1,0,0.0
,,150.0,0,0.191472114,9250.5,4,0,0,0,0.0
0.0,0.9999999,63.0,0,783.0,,8,0,1,0,3.0
0.0,0.68217069,38.0,0,0.437899048,12450.0,10,0,2,0,3.0
,,,0,0.536272751,5850.0,8,0,2,0,2.0
,,,0,0.263520157,4575.0,5,0,0,0,2.0
0.0,0.001412403,44.0,0,0.177039491,16749.0,6,0,1,0,1.0
0.0,0.0151379,74.0,0,455.0,,10,0,0,0,0.0
0.0,0.042192224,64.0,0,0.68707483,13890.0,26,0,3,0,0.0
,,,0,0.308615311,6249.0,7,0,2,0,0.0
0.0,0.639145584,29.0,1,0.251874479,5400.0,4,0,0,0,0.0
0.0,0.331933172,46.0,0,0.542976211,8637.0,14,0,2,0,0.0
0.0,0.183979933,47.0,0,0.398360164,15000.0,33,0,3,0,1.0
0.0,0.127924628,50.0,0,0.315336933,7500.0,12,0,1,0,4.0
0.0,0.103964388,51.0,0,0.347301329,11059.5,3,0,1,0,0.0
0.0,0.256316525,25.0,0,0.038167939,2749.5,2,0,0,0,0.0
0.0,0.9999999,42.0,0,536.0,,1,1,0,0,0.0
,,,0,0.214317943,9972.0,14,1,0,0,0.0
0.0,0.738372888,47.0,0,0.768149151,14400.0,13,0,3,0,3.0
,,,0,193.0,,2,0,1,0,1.0
0.0,0.26542555,66.0,0,0.792939199,5352.0,12,0,2,0,0.0
0.0,0.05455744,69.0,0,0.202587474,5100.0,17,0,0,0,1.0
0.0,0.008898642,63.0,0,0.013623297,12000.0,17,0,0,0,2.0
0.0,0.157373458,44.0,1,0.283277789,7650.0,10,0,1,0,2.0
0.0,0.089881158,62.0,0,0.49144168,8499.0,10,0,2,0,2.0
0.0,0.185218399,61.0,1,0.118395637,13200.0,16,0,0,0,0.0
,,,0,0.36027814,3450.0,9,0,0,0,1.0
1.0,0.120186661,74.0,1,0.079684764,3424.5,3,2,0,0,1.0
0.0,0.557113605,51.0,0,0.493726474,9562.5,10,0,1,0,1.0
0.0,0.219939338,78.0,0,0.844500179,4185.0,17,0,3,0,1.0
0.0,0.057418626,75.0,1,0.341776371,9000.0,9,0,1,0,1.0
0.0,0.051830107,30.0,0,0.03016164,9000.0,10,0,0,0,2.0
0.0,0.886165753,50.0,0,0.058800848,7779.0,3,0,0,0,0.0
0.0,0.080116357,34.0,0,0.466048541,5499.0,5,0,1,0,0.0
0.0,0.0,51.0,0,0.217367895,19500.0,5,0,1,0,2.0
0.0,0.191583489,30.0,0,0.440166266,6855.0,5,0,1,0,1.0
,,,0,0.069272446,3874.5,1,1,0,0,0.0
0.0,0.916053575,33.0,3,2113.0,,5,0,1,0,2.0
0.0,0.0479988,77.0,0,0.007124109,12000.0,2,0,0,0,0.0
0.0,0.078391107,31.0,0,0.101814365,10002.0,7,0,0,0,1.0
0.0,0.475514802,80.0,0,0.368771871,9000.0,9,0,2,0,0.0
0.0,0.610367636,24.0,0,0.107841498,8970.0,6,0,0,0,0.0
0.0,0.025347364,34.0,0,0.292905272,11352.0,8,0,1,0,3.0
,,,0,344.0,,9,0,0,0,0.0
0.0,0.04745851,81.0,0,161.0,,10,0,1,0,0.0
,,,0,923.0,,6,2,0,2,0.0
,,150.0,0,0.326034713,5616.0,13,0,2,0,0.0
,,,0,0.185057262,8250.0,7,0,1,0,4.0
0.0,0.128564082,63.0,0,522.0,,4,0,0,0,0.0
0.0,0.425149701,30.0,0,0.396354014,5100.0,5,0,1,0,0.0
0.0,0.525802959,50.0,1,0.398631759,11400.0,18,0,2,0,2.0
0.0,0.082327774,65.0,0,0.192709754,16500.0,12,0,2,0,0.0
0.0,0.020635051,63.0,0,1147.0,0.0,13,0,1,0,0.0
0.0,0.096820275,47.0,0,4611.0,,10,0,5,0,0.0
0.0,0.133104766,54.0,0,1399.0,,11,0,1,0,0.0
0.0,0.059157634,48.0,0,0.547671268,11625.0,7,0,2,0,4.0
0.0,0.459832203,41.0,0,0.565231679,4563.0,8,0,1,0,1.0
0.0,0.096190458,56.0,0,503.0,,11,0,1,0,0.0
0.0,0.9999999,49.0,0,0.0,,0,0,0,0,
0.0,0.0,45.0,0,0.382065046,4749.0,7,0,1,0,3.0
0.0,0.024760108,74.0,0,0.234539298,8415.0,8,0,2,0,0.0
0.0,0.096316147,51.0,0,0.638120626,4500.0,6,0,1,0,0.0
0.0,0.161503339,63.0,0,0.206827596,10500.0,11,0,2,0,0.0
0.0,0.0,49.0,0,0.374805599,6750.0,10,0,1,0,2.0
0.0,0.9999999,43.0,0,1247.0,,1,0,0,0,0.0
0.0,0.050103906,57.0,0,0.491355968,7200.0,36,0,2,0,0.0
0.0,0.00289971,74.0,0,0.165394402,4125.0,3,0,0,0,0.0
0.0,0.062410967,64.0,0,0.254308337,9660.0,13,0,0,0,0.0
0.0,0.112057827,66.0,0,0.243962467,9750.0,9,0,2,0,0.0
0.0,0.041263916,62.0,0,0.058696469,15970.5,2,0,1,0,0.0
0.0,0.03967486,75.0,0,0.008995502,3000.0,3,0,0,0,0.0
0.0,0.054859447,53.0,0,0.515350363,19200.0,20,0,4,0,4.0
0.0,0.718624433,44.0,0,0.314875873,15466.5,12,0,1,0,0.0
0.0,0.037641417,67.0,1,0.299874003,24999.0,20,0,3,0,0.0
0.0,0.066090764,83.0,0,33.0,,2,0,0,0,
0.0,0.023919072,74.0,0,0.143101971,5250.0,12,0,0,0,0.0
,,,0,0.165210713,15624.0,5,0,1,0,0.0
0.0,0.0,27.0,0,251.0,0.0,3,0,0,0,1.0
0.0,0.895863053,51.0,1,0.003086039,12150.0,2,0,0,0,0.0
0.0,0.008344644,61.0,0,0.600714833,11749.5,17,0,1,0,1.0
0.0,0.251499824,26.0,0,0.112816851,4200.0,6,0,0,0,0.0
0.0,0.530412129,47.0,0,1482.0,,9,0,0,0,0.0
,,,0,0.173019357,7515.0,9,0,2,0,0.0
0.0,0.593946005,46.0,2,0.251019918,18750.0,9,1,2,1,1.0
0.0,0.147528416,40.0,0,0.041237113,4800.0,2,0,0,0,0.0
0.0,0.408204235,59.0,0,0.408770161,5950.5,11,0,1,0,0.0
,,,0,0.323210114,10914.0,12,0,2,0,2.0
,,,0,0.599581856,16500.0,14,0,2,0,2.0
0.0,0.228596906,73.0,0,0.344747533,10336.5,12,0,2,0,0.0
0.0,0.423551675,55.0,0,0.253439591,19950.0,16,0,1,0,1.0
,,,0,0.290231241,9534.0,5,0,1,0,0.0
1.0,2.658585354,36.0,0,0.262861904,7200.0,5,0,0,0,2.0
0.0,0.093928704,55.0,0,0.073309921,10249.5,21,0,0,0,1.0
,,,0,0.326753113,23250.0,13,0,3,0,0.0
,,,0,0.178955261,6000.0,3,0,0,1,0.0
0.0,0.035716307,74.0,0,0.567937801,4050.0,10,0,1,0,0.0
0.0,0.207107988,74.0,0,0.636558372,4200.0,12,0,1,1,0.0
0.0,0.0,54.0,0,0.006205674,5074.5,6,0,0,0,2.0
0.0,0.350188783,54.0,0,0.493688289,12000.0,18,0,1,0,2.0
0.0,0.9999999,31.0,0,0.108396947,3928.5,5,0,0,0,1.0
0.0,0.303523548,39.0,0,0.381197056,10800.0,10,0,1,0,3.0
0.0,0.12451056,62.0,0,0.556481173,4500.0,8,0,2,0,1.0
0.0,0.967822296,55.0,0,3786.0,,10,0,1,0,0.0
1.0,0.984015984,32.0,0,0.104631789,4500.0,2,2,0,1,1.0
1.0,0.2131854,60.0,0,0.386271871,7800.0,12,0,1,0,2.0
0.0,0.201132761,65.0,0,0.248417722,11374.5,9,0,2,0,0.0
0.0,0.186490675,55.0,0,2348.0,,8,0,1,0,1.0
,,,0,2667.0,,8,0,2,0,0.0
0.0,0.34124008,44.0,0,0.271891244,3750.0,6,0,0,0,0.0
0.0,0.066345136,26.0,0,0.129472822,5490.0,5,0,0,0,0.0
0.0,0.244422224,55.0,0,0.069077577,18000.0,5,0,1,0,2.0
0.0,0.134753137,55.0,0,0.270529059,24750.0,8,0,1,0,4.0
0.0,0.507073832,55.0,0,0.702832809,8100.0,24,0,2,0,1.0
0.0,0.601446618,44.0,0,0.677516159,6496.5,11,0,1,0,0.0
0.0,0.233230322,34.0,0,0.335641279,9097.5,7,0,2,0,1.0
1.0,1.916943522,59.0,2,0.085560469,7800.0,4,1,0,2,1.0
0.0,0.046887152,76.0,0,0.003523474,15750.0,8,0,0,0,0.0
0.0,0.008658554,34.0,0,0.014928749,6630.0,11,0,0,0,1.0
0.0,0.9999999,66.0,0,1994.0,,1,0,1,0,0.0
0.0,0.0,40.0,0,535.0,,3,0,0,0,0.0
0.0,0.9999999,51.0,1,0.300369004,6096.0,6,0,1,0,0.0
0.0,0.401629919,46.0,0,1208.0,,5,0,1,0,0.0
0.0,0.120750139,48.0,0,1724.0,,12,0,2,0,3.0
0.0,0.364958614,45.0,1,0.448282131,8250.0,9,0,2,0,0.0
1.0,0.651937559,49.0,2,0.569649123,17098.5,26,0,4,0,0.0
0.0,0.010342718,52.0,0,2874.0,,16,0,2,0,0.0
1.0,1.064389591,38.0,5,0.545038486,7209.0,11,0,2,0,0.0
1.0,0.82000786,30.0,3,0.345737295,5400.0,8,0,0,0,0.0
0.0,0.06081031,77.0,0,311.0,,15,0,0,0,0.0
1.0,0.168316252,54.0,0,0.008515643,105862.5,4,1,0,1,1.0
0.0,8.33e-05,86.0,0,0.187339681,34500.0,4,0,1,0,0.0
0.0,0.056751468,40.0,0,0.460266577,8889.0,13,0,1,0,1.0
0.0,0.079124123,44.0,0,0.120843958,30000.0,5,0,1,0,2.0
0.0,0.022907703,52.0,0,0.167152737,18000.0,7,0,1,0,3.0
0.0,0.96013289,27.0,0,0.147926037,3000.0,3,0,0,1,0.0
0.0,0.023285899,47.0,0,0.347519549,11700.0,7,0,1,0,0.0
0.0,0.097708432,41.0,0,0.316273675,75000.0,12,0,7,0,2.0
1.0,0.05957738,56.0,3,0.667954497,6987.0,16,0,3,0,0.0
0.0,0.910766154,40.0,0,0.290400817,11749.5,6,0,2,0,2.0
,,,0,1787.0,,5,0,1,0,5.0
,,150.0,0,0.229978097,15750.0,10,0,1,0,1.0
0.0,0.388224988,49.0,0,3.009859742,10800.0,12,2,0,0,3.0
0.0,0.528398074,51.0,0,0.327931841,8977.5,11,0,2,0,3.0
0.0,0.074514939,38.0,0,2633.0,,4,0,1,0,0.0
0.0,0.00475981,59.0,0,0.053470919,12790.5,4,0,0,0,0.0
1.0,0.519153182,58.0,0,0.220229344,5100.0,9,0,0,0,0.0
0.0,0.12634994,57.0,0,0.014688094,8679.0,2,0,0,0,0.0
0.0,0.085201007,65.0,0,0.356352665,4473.0,11,0,2,0,0.0
,,,0,0.272356971,8100.0,11,0,1,0,0.0
0.0,0.0,56.0,0,0.57313983,6510.0,8,0,1,0,0.0
0.0,0.421539943,27.0,2,0.163942308,9358.5,11,0,0,0,0.0
0.0,0.0,50.0,0,1135.0,,2,0,1,0,0.0
0.0,0.044153902,55.0,0,0.309119313,7680.0,8,0,1,0,2.0
0.0,0.00777755,48.0,0,1963.0,,6,0,2,0,0.0
0.0,0.217156569,50.0,0,0.12805107,7987.5,4,0,0,1,0.0
0.0,0.220965928,31.0,0,0.258776897,2647.5,6,0,0,0,0.0
0.0,0.084860194,38.0,1,0.452089037,12600.0,14,0,2,0,5.0
0.0,0.112565728,31.0,0,0.414058594,15000.0,15,0,2,0,0.0
0.0,0.813424203,57.0,0,3100.0,,9,0,1,0,0.0
0.0,0.108963679,25.0,0,0.081395349,772.5,2,0,0,0,0.0
0.0,0.059342781,40.0,0,0.016309562,4689.0,4,0,0,0,0.0
0.0,0.00739926,58.0,0,4496.0,,4,0,1,0,0.0
,,,0,0.0,,0,0,0,0,0.0
0.0,0.003682973,95.0,0,14.0,,12,0,0,0,
,,,0,0.228628562,9000.0,11,0,2,0,0.0
